CatBoost,KNN,LR,RF,SVM
0.689174705,0.679528403,0.655948553,0.680600214,0.660235798
0.682743837,0.693461951,0.675241158,0.679528403,0.681672026
0.692060086,0.694206009,0.683476395,0.663090129,0.674892704
0.708154506,0.696351931,0.665236052,0.7027897,0.688841202
0.689914163,0.669527897,0.683476395,0.667381974,0.657725322
0.699892819,0.691318328,0.678456592,0.699892819,0.679528403
0.659163987,0.676312969,0.660235798,0.672025723,0.674169346
0.697424893,0.684549356,0.684549356,0.697424893,0.672746781
0.659871245,0.672746781,0.672746781,0.649141631,0.668454936
0.7027897,0.679184549,0.668454936,0.673819742,0.670600858
0.673097535,0.666666667,0.68488746,0.666666667,0.662379421
0.702036442,0.688102894,0.673097535,0.68488746,0.663451233
0.68776824,0.679184549,0.660944206,0.693133047,0.660944206
0.69527897,0.693133047,0.655579399,0.689914163,0.677038627
0.673819742,0.673819742,0.680257511,0.66416309,0.682403433
0.681672026,0.669882101,0.675241158,0.688102894,0.670953912
0.698821008,0.690246517,0.682743837,0.692390139,0.67738478
0.67167382,0.653433476,0.685622318,0.659871245,0.642703863
0.694206009,0.688841202,0.656652361,0.697424893,0.698497854
0.692060086,0.694206009,0.666309013,0.694206009,0.678111588
0.681672026,0.675241158,0.678456592,0.676312969,0.67738478
0.70096463,0.673097535,0.660235798,0.698821008,0.663451233
0.690987124,0.683476395,0.660944206,0.678111588,0.681330472
0.688841202,0.68776824,0.662017167,0.689914163,0.694206009
0.690987124,0.692060086,0.698497854,0.662017167,0.662017167
0.669882101,0.691318328,0.673097535,0.682743837,0.680600214
0.688102894,0.658092176,0.682743837,0.688102894,0.657020364
0.706008584,0.700643777,0.69527897,0.692060086,0.689914163
0.688841202,0.682403433,0.659871245,0.673819742,0.649141631
0.684549356,0.686695279,0.64806867,0.678111588,0.675965665
0.704180064,0.679528403,0.683815648,0.685959271,0.648445874
0.693461951,0.703108253,0.667738478,0.707395498,0.689174705
0.69527897,0.682403433,0.669527897,0.707081545,0.667381974
0.67167382,0.686695279,0.679184549,0.693133047,0.685622318
0.682403433,0.665236052,0.67167382,0.658798283,0.652360515
0.685959271,0.680600214,0.675241158,0.685959271,0.66130761
0.712754555,0.705251876,0.673097535,0.711682744,0.691318328
0.693133047,0.696351931,0.679184549,0.675965665,0.64806867
0.655579399,0.679184549,0.675965665,0.678111588,0.68776824
0.680257511,0.694206009,0.655579399,0.684549356,0.67167382
0.685959271,0.680600214,0.679528403,0.68488746,0.665594855
0.703108253,0.681672026,0.676312969,0.687031083,0.679528403
0.699570815,0.684549356,0.659871245,0.680257511,0.66416309
0.667381974,0.667381974,0.668454936,0.666309013,0.675965665
0.682403433,0.680257511,0.681330472,0.675965665,0.666309013
0.676312969,0.655948553,0.707395498,0.673097535,0.66130761
0.702036442,0.685959271,0.651661308,0.697749196,0.68488746
0.693133047,0.683476395,0.674892704,0.692060086,0.663090129
0.712446352,0.696351931,0.663090129,0.698497854,0.693133047
0.684549356,0.672746781,0.668454936,0.663090129,0.650214592
0.691318328,0.670953912,0.675241158,0.685959271,0.666666667
0.707395498,0.668810289,0.660235798,0.683815648,0.682743837
0.711373391,0.7027897,0.677038627,0.710300429,0.697424893
0.669527897,0.667381974,0.679184549,0.660944206,0.645922747
0.678111588,0.686695279,0.678111588,0.678111588,0.680257511
0.690246517,0.693461951,0.651661308,0.692390139,0.669882101
0.699892819,0.690246517,0.682743837,0.689174705,0.680600214
0.703862661,0.682403433,0.660944206,0.680257511,0.66416309
0.666309013,0.68776824,0.694206009,0.686695279,0.675965665
0.697424893,0.680257511,0.669527897,0.67167382,0.657725322
0.675241158,0.655948553,0.674169346,0.672025723,0.651661308
0.705251876,0.698821008,0.665594855,0.694533762,0.672025723
0.694206009,0.690987124,0.693133047,0.689914163,0.680257511
0.69527897,0.688841202,0.651287554,0.681330472,0.668454936
0.688841202,0.685622318,0.675965665,0.678111588,0.672746781
0.70096463,0.669882101,0.683815648,0.68488746,0.691318328
0.695605573,0.673097535,0.66130761,0.674169346,0.663451233
0.681330472,0.681330472,0.673819742,0.670600858,0.650214592
0.696351931,0.688841202,0.66416309,0.692060086,0.666309013
0.708154506,0.694206009,0.674892704,0.694206009,0.680257511
0.696677385,0.676312969,0.688102894,0.681672026,0.660235798
0.699892819,0.685959271,0.672025723,0.689174705,0.678456592
0.696351931,0.698497854,0.667381974,0.696351931,0.666309013
0.686695279,0.66416309,0.660944206,0.67167382,0.668454936
0.710300429,0.689914163,0.673819742,0.692060086,0.677038627
0.685959271,0.689174705,0.673097535,0.707395498,0.662379421
0.697749196,0.663451233,0.647374062,0.675241158,0.673097535
0.701716738,0.667381974,0.682403433,0.681330472,0.662017167
0.677038627,0.68776824,0.690987124,0.683476395,0.659871245
0.697424893,0.677038627,0.678111588,0.686695279,0.668454936
0.683815648,0.678456592,0.680600214,0.690246517,0.674169346
0.675241158,0.660235798,0.67738478,0.670953912,0.667738478
