CatBoost,KNN,LR,RF,SVM
0.673529412,0.717948718,0.643712575,0.702970297,0.738461538
0.692082111,0.703180212,0.659824047,0.692307692,0.702290076
0.64109589,0.670250896,0.641337386,0.657657658,0.695488722
0.685628743,0.709558824,0.625730994,0.681672026,0.684981685
0.679525223,0.693726937,0.646341463,0.680645161,0.68852459
0.673529412,0.698113208,0.673529412,0.681967213,0.711206897
0.690265487,0.719101124,0.632596685,0.668789809,0.698412698
0.641833811,0.673553719,0.634674923,0.656346749,0.718367347
0.668604651,0.663299663,0.671875,0.671779141,0.65480427
0.670391061,0.736641221,0.673529412,0.681208054,0.702702703
0.68914956,0.743295019,0.638235294,0.675159236,0.701680672
0.642473118,0.684931507,0.662824207,0.674772036,0.64893617
0.668639053,0.718367347,0.646341463,0.694736842,0.709543568
0.658959538,0.709558824,0.670623145,0.715753425,0.718631179
0.694117647,0.693661972,0.614958449,0.686708861,0.707509881
0.673295455,0.682656827,0.649842271,0.65615142,0.686746988
0.655913978,0.708053691,0.624633431,0.715210356,0.722222222
0.67673716,0.711382114,0.640718563,0.689189189,0.717131474
0.654069767,0.667844523,0.652694611,0.660130719,0.676348548
0.667597765,0.665492958,0.657060519,0.651785714,0.696153846
0.652542373,0.712643678,0.64516129,0.65830721,0.714876033
0.675362319,0.681818182,0.634877384,0.681355932,0.68722467
0.680115274,0.714285714,0.659574468,0.659305994,0.68
0.673024523,0.725925926,0.669781931,0.698757764,0.705882353
0.668674699,0.66796875,0.66091954,0.68641115,0.679245283
0.656534954,0.692857143,0.629283489,0.657807309,0.703125
0.687861272,0.686619718,0.646376812,0.657407407,0.675471698
0.630630631,0.688461538,0.655270655,0.648464164,0.675471698
0.690140845,0.728813559,0.627717391,0.662613982,0.689655172
0.689440994,0.70703125,0.656050955,0.685430464,0.708333333
0.655367232,0.675675676,0.678456592,0.67781155,0.69921875
0.676829268,0.727659574,0.637982196,0.664383562,0.690082645
0.66180758,0.681978799,0.659701493,0.664473684,0.6640625
0.674094708,0.696750903,0.630252101,0.698360656,0.690196078
0.674418605,0.691489362,0.646687697,0.666666667,0.700787402
0.667567568,0.701754386,0.679878049,0.648148148,0.708812261
0.655589124,0.718487395,0.673716012,0.668896321,0.70464135
0.657060519,0.703180212,0.654761905,0.704545455,0.708
0.684813754,0.678082192,0.644444444,0.670769231,0.712177122
0.655072464,0.663157895,0.634560907,0.64527027,0.657794677
0.665714286,0.741176471,0.637681159,0.691082803,0.737704918
0.667621777,0.700729927,0.669724771,0.649842271,0.67578125
0.681681682,0.721189591,0.681114551,0.71043771,0.714285714
0.703389831,0.703007519,0.628654971,0.655589124,0.746153846
0.652173913,0.690721649,0.632768362,0.707792208,0.69921875
0.693498452,0.7,0.636904762,0.672413793,0.66023166
0.678977273,0.71031746,0.656441718,0.685358255,0.694444444
0.684507042,0.717241379,0.625748503,0.688622754,0.709543568
0.704022989,0.725352113,0.64469914,0.696202532,0.729007634
0.647798742,0.669291339,0.654761905,0.649484536,0.678714859
0.632596685,0.666666667,0.66568915,0.670967742,0.65480427
0.690851735,0.692307692,0.665644172,0.67,0.681818182
