CatBoost,KNN,LR,RF,SVM
0.575308642,0.461728395,0.55308642,0.483950617,0.409876543
0.595061728,0.496296296,0.550617284,0.55308642,0.456790123
0.600985222,0.47044335,0.539408867,0.507389163,0.411330049
0.591133005,0.467980296,0.539408867,0.54679803,0.435960591
0.564039409,0.465517241,0.564039409,0.549261084,0.458128079
0.545679012,0.434567901,0.516049383,0.47654321,0.382716049
0.558024691,0.488888889,0.540740741,0.540740741,0.461728395
0.586206897,0.458128079,0.564039409,0.568965517,0.438423645
0.534482759,0.445812808,0.541871921,0.492610837,0.39408867
0.573891626,0.463054187,0.539408867,0.514778325,0.472906404
0.572839506,0.488888889,0.538271605,0.516049383,0.417283951
0.592592593,0.486419753,0.533333333,0.550617284,0.434567901
0.57635468,0.485221675,0.581280788,0.551724138,0.428571429
0.568965517,0.47044335,0.549261084,0.534482759,0.408866995
0.564039409,0.448275862,0.514778325,0.512315271,0.42364532
0.580246914,0.456790123,0.55308642,0.513580247,0.441975309
0.567901235,0.496296296,0.496296296,0.498765432,0.441975309
0.52955665,0.47044335,0.561576355,0.495073892,0.42364532
0.561576355,0.463054187,0.551724138,0.551724138,0.443349754
0.596059113,0.477832512,0.524630542,0.541871921,0.458128079
0.548148148,0.483950617,0.503703704,0.540740741,0.412345679
0.543209877,0.432098765,0.545679012,0.525925926,0.4
0.57635468,0.418719212,0.554187192,0.517241379,0.426108374
0.5591133,0.475369458,0.551724138,0.554187192,0.47044335
0.564039409,0.448275862,0.507389163,0.522167488,0.42364532
0.580246914,0.508641975,0.55308642,0.525925926,0.412345679
0.580246914,0.451851852,0.550617284,0.538271605,0.409876543
0.583743842,0.465517241,0.544334975,0.524630542,0.428571429
0.591133005,0.490147783,0.492610837,0.561576355,0.485221675
0.554187192,0.455665025,0.571428571,0.490147783,0.433497537
0.550617284,0.47654321,0.565432099,0.540740741,0.412345679
0.575308642,0.47654321,0.513580247,0.520987654,0.461728395
0.581280788,0.487684729,0.573891626,0.534482759,0.426108374
0.566502463,0.443349754,0.5,0.517241379,0.433497537
0.519704433,0.450738916,0.551724138,0.502463054,0.416256158
0.607407407,0.439506173,0.518518519,0.516049383,0.424691358
0.607407407,0.486419753,0.560493827,0.567901235,0.454320988
0.554187192,0.463054187,0.502463054,0.527093596,0.450738916
0.571428571,0.450738916,0.504926108,0.497536946,0.433497537
0.598522167,0.504926108,0.534482759,0.544334975,0.463054187
0.595061728,0.449382716,0.577777778,0.496296296,0.412345679
0.558024691,0.501234568,0.575308642,0.543209877,0.437037037
0.581280788,0.475369458,0.554187192,0.514778325,0.475369458
0.556650246,0.458128079,0.524630542,0.536945813,0.431034483
0.586206897,0.485221675,0.544334975,0.519704433,0.426108374
0.550617284,0.449382716,0.528395062,0.498765432,0.434567901
0.6,0.471604938,0.533333333,0.548148148,0.417283951
0.593596059,0.477832512,0.54679803,0.564039409,0.428571429
0.551724138,0.472906404,0.544334975,0.519704433,0.438423645
0.509852217,0.431034483,0.5,0.458128079,0.428571429
0.595061728,0.479012346,0.560493827,0.52345679,0.444444444
0.560493827,0.518518519,0.55308642,0.528395062,0.471604938
0.615763547,0.463054187,0.532019704,0.571428571,0.455665025
0.568965517,0.504926108,0.524630542,0.554187192,0.465517241
0.571428571,0.47044335,0.5591133,0.482758621,0.426108374
0.545679012,0.456790123,0.540740741,0.491358025,0.424691358
