CatBoost,KNN,LR,RF,SVM
0.601604278,0.576523031,0.560875513,0.599455041,0.532110092
0.612945839,0.561764706,0.590971272,0.591666667,0.517027864
0.636959371,0.566423358,0.600529101,0.591036415,0.562225476
0.625668449,0.557228916,0.567530696,0.574285714,0.513219285
0.588859416,0.546783626,0.584118439,0.581426649,0.550595238
0.596730245,0.553892216,0.605577689,0.582872928,0.53092006
0.610824742,0.52724595,0.640316206,0.574616457,0.519756839
0.623306233,0.551301685,0.562584118,0.588921283,0.546296296
0.623684211,0.573082489,0.587755102,0.61682243,0.522796353
0.652849741,0.588064047,0.582446809,0.617687075,0.570570571
0.597260274,0.532924962,0.5807327,0.546242775,0.489028213
0.630769231,0.568213783,0.596537949,0.603518268,0.543318649
0.639365918,0.538116592,0.57219973,0.586255259,0.567251462
0.629986245,0.580937973,0.581363004,0.606413994,0.549520767
0.593667546,0.555873926,0.610169492,0.56232687,0.513274336
0.594594595,0.557575758,0.591280654,0.568965517,0.545731707
0.619235837,0.585507246,0.563758389,0.594059406,0.520249221
0.621621622,0.566716642,0.604278075,0.594972067,0.547112462
0.619834711,0.558208955,0.56232687,0.581460674,0.519201229
0.582550336,0.565022422,0.622516556,0.58988764,0.557184751
0.634715026,0.57183908,0.583783784,0.57967033,0.524590164
0.593288591,0.523031204,0.589189189,0.58423913,0.503816794
0.631860776,0.578710645,0.586206897,0.594594595,0.521875
0.628422425,0.575221239,0.607142857,0.592383639,0.553892216
0.623342175,0.576023392,0.556616644,0.592592593,0.520930233
0.614361702,0.577200577,0.595174263,0.591280654,0.563662375
0.620408163,0.541666667,0.600811908,0.583569405,0.572700297
0.621333333,0.542728636,0.556179775,0.551622419,0.510903427
0.609724047,0.563876652,0.586956522,0.573018081,0.506060606
0.619111709,0.564564565,0.592977893,0.598601399,0.51023622
0.648578811,0.592274678,0.604954368,0.616419919,0.564327485
0.626155878,0.5382263,0.603001364,0.590344828,0.510046368
0.620596206,0.565925926,0.588709677,0.579710145,0.546827795
0.630065359,0.602545969,0.586666667,0.610729023,0.537890045
0.608579088,0.541727672,0.585301837,0.573816156,0.536731634
0.643799472,0.571851852,0.578947368,0.603042877,0.548725637
0.607764391,0.569732938,0.586160109,0.611664296,0.522003035
0.621983914,0.536873156,0.548696845,0.579750347,0.535768645
0.625336927,0.523076923,0.606382979,0.576319544,0.527736132
0.59047619,0.573938507,0.611859838,0.571843251,0.518968134
0.641221374,0.555391433,0.60106383,0.60326087,0.532526475
0.610303831,0.548192771,0.590659341,0.603566529,0.532307692
0.599735799,0.538573508,0.608582575,0.584573748,0.540059347
0.655526992,0.589928058,0.547425474,0.582984658,0.566765579
0.584269663,0.556574924,0.611637348,0.584070796,0.503184713
0.613157895,0.583815029,0.569083447,0.632311978,0.527607362
0.580990629,0.536809816,0.592,0.572230014,0.521060842
0.626315789,0.574314574,0.583333333,0.60137931,0.565982405
0.611637348,0.573152338,0.58677686,0.597765363,0.545731707
0.62628866,0.584045584,0.587601078,0.611260054,0.538345865
0.599211564,0.551724138,0.603471295,0.59039548,0.502325581
0.620418848,0.56661562,0.602564103,0.573049645,0.537993921
0.631158455,0.561085973,0.572207084,0.589385475,0.51242236
0.596816976,0.557471264,0.576043069,0.576704545,0.504615385
0.614965986,0.531946508,0.576502732,0.604395604,0.557575758
0.640625,0.56527977,0.607869742,0.58953168,0.520958084
0.602122016,0.574404762,0.576361222,0.622406639,0.551617874
0.597855228,0.554252199,0.561403509,0.558659218,0.539156627
0.618473896,0.56527977,0.626943005,0.595804196,0.536873156
0.617687075,0.568807339,0.590529248,0.58224163,0.514106583
0.626315789,0.547584187,0.585499316,0.575716235,0.56580938
0.614754098,0.546003017,0.605577689,0.576271186,0.498461538
0.626315789,0.588732394,0.612080537,0.564516129,0.539156627
